node,degree,pagerank,eigenvector,community
321670,116,7.180419552962375e-06,0.0003672390224833503,4
26766,98,2.4942865303941695e-05,1.2007346255709694e-05,0
92306,64,2.2084896099191744e-05,4.5903531110005006e-06,11
26791,60,2.4689283364394158e-05,1.6219728736478426e-07,2
92336,59,2.0874397106307385e-05,2.5683824882620686e-08,5
92344,81,2.2219391777483595e-05,1.4805664138498509e-07,16
26810,51,2.1951601367922467e-05,8.815136760843768e-09,5
26823,48,2.012776234076086e-05,9.43091923665857e-08,2
59600,73,1.9246137343502993e-05,8.160766762694723e-07,9
26832,50,2.3393975537120575e-05,7.811862395691538e-08,3
59602,51,1.6882376476740474e-05,2.4306456030557135e-07,0
59603,48,1.1646891013647724e-05,4.7078011414729234e-05,2
26840,68,2.5160688145471883e-05,2.0304876088003408e-07,3
59614,49,1.4923930003990996e-05,4.849007742107545e-06,2
223457,155,7.900134073577782e-06,0.09827779313233984,1
26850,53,1.206388038456466e-05,8.881330526542624e-07,9
92386,50,1.1373985451808005e-05,8.145157570573946e-09,3
26854,61,1.2520371195132429e-05,0.002269596153802295,1
26875,46,2.4368377494867394e-05,3.191541775843524e-09,3
59649,81,3.269840048306358e-05,7.778926203877367e-06,2
26882,51,1.1006597759663294e-05,8.914415363013705e-07,9
26891,70,1.9065701679492092e-05,2.7363416513050064e-06,0
157978,42,1.5510786183277146e-05,6.974217648199847e-08,6
26946,79,2.9493324613152077e-05,6.857031458772296e-07,0
26970,95,2.8255861922567403e-05,1.0233070508788656e-05,5
26978,76,2.0847193202799125e-05,8.56103682104506e-06,0
59753,55,2.3562122086159398e-05,2.2275784194494042e-08,2
92530,73,1.7601724993794396e-05,2.8124151847048936e-05,0
27009,59,1.8180780920982602e-05,4.598288004957417e-06,3
59778,60,1.7735083075943767e-05,1.8919837934121508e-06,0
125316,48,1.5507192458067945e-05,3.2887017874987013e-07,5
59782,53,1.938156435771666e-05,1.552679824908442e-08,5
27021,78,2.018900356871994e-05,7.212667604232952e-06,0
59792,138,4.2938103519943764e-05,1.2698991474770487e-05,3
59799,58,2.0542481615167243e-05,3.142397284766292e-07,16
27041,89,2.3220733471786082e-05,0.00011489995622164821,2
256418,137,1.3381775483054216e-05,1.2619408179481721e-05,13
59811,107,3.0024284698994268e-05,1.0566762557351833e-05,2
158114,43,1.2304040185191598e-05,5.289006206845753e-09,3
59813,102,2.7956142303100833e-05,2.766052285561749e-05,2
59814,42,1.1666453727712792e-05,1.1114423549994926e-05,0
92580,41,1.3400310075361021e-05,5.662712040463047e-07,2
59821,45,1.4284493972815068e-05,1.4822716176124216e-07,2
190894,44,6.987089696172552e-06,2.501089444018672e-09,22
158136,69,1.8229872402418397e-05,1.565115919336017e-05,2
59850,67,2.31419710410506e-05,8.160986774277352e-06,0
27089,50,1.6827378145298318e-05,3.2866249240515637e-07,5
158169,47,1.2360507110517676e-05,1.3202783177977183e-07,9
92634,121,2.4374635707103454e-05,1.5492635120501476e-05,5
125407,59,1.944634520950839e-05,5.674829355030665e-07,0
59888,51,1.502825519675802e-05,1.1895841604789311e-05,2
59899,63,3.1391451545337394e-05,1.8109478306855374e-07,9
125448,71,1.750141974690344e-05,3.7239701556251823e-07,3
59945,64,1.7777053283110515e-05,9.57257808335218e-06,9
92720,57,2.4976495668625627e-05,1.6301255654509467e-07,3
59953,49,1.9181434928809535e-05,6.319861602320467e-05,9
125510,67,1.3518394384351308e-05,1.4156382573230995e-05,0
59974,58,2.3337284964051867e-05,1.618891989019645e-05,2
27210,42,1.7552012677093435e-05,8.065557822485427e-09,3
27213,83,2.451438798153362e-05,0.0017120726494163944,2
59984,85,2.0737972086368664e-05,1.0606421553258415e-06,2
27221,76,2.767190885211801e-05,4.4333365834408185e-07,5
158296,47,1.5743472394709336e-05,2.3327140600667035e-08,3
27227,74,2.2326552842050194e-05,1.2589562295297756e-05,3
27250,48,1.909849125724499e-05,1.1221023639278662e-05,0
60018,44,9.544733062977176e-06,4.329526041454577e-06,0
92793,45,4.980931295366955e-06,2.208520221148376e-20,17
27264,139,3.2741961803778396e-05,0.0002679942070017207,5
60033,44,1.2936486382967027e-05,7.577830917034657e-08,5
60034,48,1.2189028303899192e-05,8.132718386495425e-06,0
27268,58,2.433995758111316e-05,2.2981214957515512e-07,15
191117,84,2.3825491460892314e-05,9.552152638297348e-06,5
60051,61,1.994980395034406e-05,1.985475741426528e-05,2
27286,101,2.758847990419228e-05,2.9233596546729172e-05,0
256664,52,6.926292797236873e-06,8.925303794364278e-05,4
60061,45,1.4572537829475895e-05,2.2189541386419414e-06,0
27297,88,2.144564995984759e-05,7.986243721211776e-06,0
27301,48,1.756265209024826e-05,8.87579202171417e-08,2
92841,50,1.844383863503705e-05,4.6316985663941267e-07,5
60078,44,1.2674723365106058e-05,3.2518770434109466e-07,0
60090,64,1.3609386743094248e-05,8.545137207288385e-06,11
27333,56,1.8870281512464538e-05,1.431977386552195e-12,18
158406,107,2.901307516882192e-05,4.074040293530127e-05,2
27334,67,2.6155231820059923e-05,6.749751543852321e-07,3
27336,43,1.8890505176956633e-05,2.2442183148108427e-07,2
27342,42,1.5953444160281987e-05,2.8051165607839797e-07,5
60125,106,3.3004150756670295e-05,9.132700465019909e-06,0
60128,84,3.032493749519924e-05,1.7854463139136117e-06,3
92904,69,1.9652389597242275e-05,1.3985764113433977e-07,6
27373,54,2.1779458057957086e-05,9.677680497585228e-08,5
125678,56,1.3695494397494146e-05,5.669502627567692e-07,10
60148,59,2.235519654780622e-05,2.796989947341539e-07,3
60168,43,1.3105040948884802e-05,4.359936568062353e-07,9
256807,119,7.98235446526719e-06,0.0003709113691657096,4
27433,88,2.7317840859750233e-05,2.254906079815879e-05,2
60201,57,2.2100029007706246e-05,4.619211815496699e-09,2
224043,46,1.424594373181312e-05,9.33160785383725e-09,16
60225,45,1.6562999739571257e-05,6.99094769816648e-06,0
92998,67,2.3978581325229575e-05,4.546684841508313e-11,20
60240,53,1.5145318077881032e-05,3.871785888524287e-09,15
93012,46,1.4509719594520277e-05,1.434632841680969e-07,16
60252,44,1.3732584405067453e-05,8.425088571557007e-08,5
60257,50,1.556110153060614e-05,0.0018807088834869382,1
93073,56,2.0768044791124092e-05,2.4095389777156584e-09,6
125859,153,1.630035699447768e-05,2.281386234624354e-06,15
158636,69,1.4047506222391853e-05,7.81084909460827e-06,11
27576,44,1.3161856946439575e-05,7.318128173348817e-06,6
27583,71,2.0553738557920416e-05,7.058900791262464e-07,5
93129,45,1.3536825939545815e-05,2.5954506976033935e-09,5
60373,69,1.828908342322685e-05,0.003655225489297699,2
27605,59,1.835577318583949e-05,6.219340017363761e-06,0
60376,101,3.894715315760801e-05,2.8690395851418316e-07,0
60388,75,1.9408724278843563e-05,1.619352594720229e-05,2
60390,91,2.1876554188172283e-05,2.6066389027765098e-05,2
27627,142,4.296642531093376e-05,1.2882763151098688e-06,5
257012,153,7.028873195176552e-06,0.09827779313233984,1
257013,51,3.176458655471853e-06,0.026319380113708987,1
257014,57,5.209615876449751e-06,0.026319380113708987,1
257015,51,3.176458655471853e-06,0.026319380113708987,1
257016,54,3.322451598889699e-06,0.027113032794236925,1
257017,51,3.176458655471853e-06,0.026319380113708987,1
257018,147,7.2288261412478384e-06,0.09782572103019746,1
257019,72,5.422486972612832e-06,0.032358127422248015,1
257020,144,6.410024342951492e-06,0.09794035552856854,1
257021,144,6.410024342951492e-06,0.09794035552856854,1
257022,51,3.176458655471853e-06,0.026319380113708987,1
257023,155,7.5865556272333936e-06,0.09827779313233984,1
257024,51,3.176458655471853e-06,0.026319380113708987,1
257025,51,3.176458655471853e-06,0.026319380113708987,1
289806,42,4.917792653405007e-06,1.3124856273844176e-08,7
289807,42,4.917792653405007e-06,1.3124856273844176e-08,7
60459,68,2.1303976631525064e-05,4.847822832736074e-05,15
126015,42,1.7965928467069356e-05,1.7351246381038817e-07,3
158796,41,9.498945630691054e-06,1.1198250914288143e-07,0
191565,44,3.91759626276322e-06,1.9228853483630147e-06,15
60495,47,1.6299386185661362e-05,5.1912698838736e-07,5
27736,89,2.4647031425523333e-05,6.204886199417581e-07,5
60515,44,1.8224206545383394e-05,3.940230681593954e-07,2
93286,46,1.1105502051687453e-05,5.042138174347687e-07,2
93292,74,2.7356789793192554e-05,9.999423499979168e-09,2
158829,44,1.4558467259666503e-05,1.833943353249954e-08,6
126074,42,1.3643941205536072e-05,1.272736756906341e-06,2
60541,62,2.3786867220998967e-05,1.550311403544614e-06,0
27777,140,3.902468368123104e-05,1.171927965836256e-05,5
93331,49,1.6831439192181834e-05,1.8960785386887275e-07,2
60575,91,3.0615733703224624e-05,1.2253638279607658e-08,16
93347,98,3.525981969776573e-05,3.935519199054295e-07,3
27817,47,2.2155659627091688e-05,7.619450110865079e-08,3
27821,41,1.4425549190070926e-05,1.377819665313564e-07,5
27822,149,4.565759301490458e-05,7.324892668425663e-05,2
93377,58,1.4541198027509757e-05,3.6254727996217522e-06,0
60619,45,1.292770827258963e-05,2.616762910510521e-08,2
60620,51,1.5663601401006112e-05,2.385159418283586e-06,2
60632,52,1.9998252753917992e-05,5.884407302347959e-06,2
93431,65,2.1648182489433375e-05,2.3586294561941758e-07,6
158975,80,2.4549704748169665e-05,1.4184518526508796e-05,0
60673,51,1.4717284284533629e-05,2.1618557338216167e-06,3
60674,40,1.1409991035243621e-05,5.4054261312020054e-08,3
27911,128,3.201695589564504e-05,1.7375881248345432e-09,16
27925,66,1.6383615237436e-05,8.934658115488072e-05,2
60695,48,1.4663307871327736e-05,1.3533756192756605e-07,6
60696,62,2.2113624570944544e-05,1.980349919153878e-07,5
60697,44,1.3429618897755622e-05,5.891895380984184e-09,5
27943,46,1.9374167900359114e-05,2.772736816351737e-07,5
27944,72,2.5929402190116052e-05,9.340207848707088e-07,2
60713,41,1.0067985184294952e-05,0.0007894099332283042,10
93483,72,1.4550611483865546e-05,1.9515319656160535e-05,6
93484,46,1.6160999579541166e-05,3.186939137610934e-11,9
27948,42,2.2776382368182933e-05,7.683878052637962e-06,0
93489,62,1.4202746695268365e-05,4.900660404847959e-09,22
93490,78,1.551335329495108e-05,2.501089444018672e-09,22
27968,41,1.1275463902032451e-05,4.669862772747116e-09,5
93511,47,1.7153310757274768e-05,3.9589100182265503e-07,0
60761,43,1.5288316306376456e-05,1.9396514937380902e-09,14
27994,47,1.9892786452838503e-05,3.240790006222432e-08,5
322906,45,6.117345795115678e-06,2.803156310394612e-08,15
27999,116,3.653516369201282e-05,1.5264143698143968e-07,16
60770,63,2.04977449001981e-05,7.579049818943902e-06,9
28005,153,4.71027556442919e-05,0.0008745886805198704,9
191845,43,1.1994287396730192e-05,0.00024392963272251464,5
28007,106,3.352420112933991e-05,6.187812023080992e-07,3
126312,50,1.2281134113451904e-05,5.239540290132328e-07,2
159094,50,1.4169184402024316e-05,2.5711269942488326e-06,0
28035,65,2.183243939392366e-05,5.632027456415401e-08,9
60804,55,1.6308880144407846e-05,7.456991777724966e-08,9
28041,49,1.4842455840351893e-05,2.8189176862677365e-09,16
60819,42,5.711675722356066e-06,2.8667727875867254e-08,2
60835,66,1.6481130455127576e-05,2.9465344306633113e-06,0
93647,65,2.145945579022274e-05,7.972142780185211e-08,5
257533,150,6.684552321196757e-06,0.09796206031388523,1
28180,48,1.8925542779211075e-05,1.1588419887314404e-09,6
93747,57,1.2369223499819171e-05,1.9419900865500732e-10,16
28215,142,4.156165051012421e-05,9.324183866422688e-07,7
257593,42,6.943918570727638e-06,1.928599544601881e-05,2
28224,103,3.259575804369083e-05,0.0009059605993855985,2
28226,57,2.171409132206787e-05,1.0929755385223908e-05,2
257613,60,7.397585246046197e-06,3.249050984186481e-06,13
61025,43,1.5532927704588083e-05,1.076920426706977e-92,68
192103,139,1.1140155104721566e-05,0.09089682416645896,1
159340,42,1.4186467903203048e-05,1.4155972249222612e-08,2
28279,66,2.2454195179362688e-05,3.236448295844944e-07,0
28290,42,1.1187613982723007e-05,0.00011070067679198512,2
28293,43,1.1833305852635682e-05,4.5123049335271145e-06,5
93838,46,1.523020699579562e-05,1.988074383563513e-06,2
61074,78,2.1061190371844374e-05,6.848219709658778e-07,9
257685,43,7.885050320351269e-06,4.135198976280459e-09,18
126616,46,1.501769926182512e-05,2.3269527596112288e-07,2
93855,45,1.1338469326969233e-05,9.275063374426185e-06,2
28320,54,1.8924441008880588e-05,1.5046110457479462e-07,16
257699,55,8.958286939774217e-06,7.704238603896238e-07,6
61095,101,3.1257508336126884e-05,5.891750911697799e-07,6
61101,63,1.1347078373812938e-05,2.438800979245103e-07,5
28342,46,1.7229402255147147e-05,2.0758379532743576e-07,2
61117,87,3.309805179693489e-05,4.517053158761126e-09,3
28356,51,1.982338071066416e-05,2.909501506875513e-07,0
28357,48,1.824876805221755e-05,9.408565426828944e-09,2
93899,42,1.4657258365654297e-05,1.8383458419287037e-08,5
28365,66,2.012624328233087e-05,5.403045289148237e-07,16
28367,42,1.557077008952798e-05,1.529005730276389e-07,5
61137,41,1.6303329822413148e-05,4.3875743806075e-07,5
28370,56,2.0510011219894647e-05,2.4364941115718592e-08,5
61140,56,1.4759227436644586e-05,3.453596965329022e-08,2
61146,52,2.1128099736345964e-05,6.070346938804634e-08,3
356060,40,6.034672929414518e-06,4.135198976280459e-09,18
28386,43,1.60751835106057e-05,6.814503265896824e-09,5
28392,51,1.5923065717013553e-05,1.9393549733976302e-09,15
93928,48,2.0886289256081984e-05,1.387809052260998e-07,2
61179,58,1.838801227944537e-05,1.117944646898092e-07,9
28415,48,1.9719516464197708e-05,2.583761552591104e-07,0
28432,53,1.1833657577026552e-05,5.395013983273137e-07,10
323353,51,7.81296498634564e-06,1.3124856273844176e-08,7
323354,42,4.917792653405007e-06,1.3124856273844176e-08,7
225051,59,1.0052585087839973e-05,5.248156269919431e-09,18
323355,48,6.734025210180695e-06,1.3124856273844176e-08,7
323356,42,4.917792653405007e-06,1.3124856273844176e-08,7
323357,42,4.917792653405007e-06,1.3124856273844176e-08,7
323358,42,4.917792653405007e-06,1.3124856273844176e-08,7
94003,52,1.456805396402555e-05,3.477785120092943e-08,9
159554,102,3.590714996192301e-05,2.6623395686348494e-06,3
28482,69,1.5824091060667287e-05,1.924725133366715e-05,0
159564,47,1.5015863962763887e-05,3.3276008393161756e-09,6
28497,47,1.6142556198652448e-05,1.076920426706977e-92,69
28498,47,1.6798028434336907e-05,2.2759213513388565e-06,2
159585,58,1.6681963855274957e-05,1.2415479034721487e-07,3
94104,68,2.3219766547661124e-05,1.90774458845779e-07,9
28568,58,1.68091505678035e-05,1.0688201191651784e-05,2
257945,53,7.446347710359754e-06,1.1003314856700625e-07,22
94106,44,1.4166234440641682e-05,1.5352983083355556e-08,2
126880,51,1.724914513335119e-05,2.1075202481195878e-10,5
94132,52,1.93288093218896e-05,3.0767010188614983e-09,6
94137,74,1.9017208572100496e-05,5.379024635837409e-06,0
28615,44,1.4986189356853817e-05,8.512982526053772e-08,5
28627,45,1.7221920929084558e-05,2.0068387535424366e-10,9
28632,47,1.9010467381790608e-05,7.417228700983377e-10,5
28634,43,1.2523217182827856e-05,4.953516175490838e-09,9
28657,70,1.9542961240185068e-05,0.00034767007666041175,0
126981,45,1.3328526996522372e-05,4.4946169074600126e-08,5
61447,78,2.3295137727769917e-05,2.4284931257705137e-09,0
61453,53,1.8060907043654358e-05,7.579049818943902e-06,9
28685,44,1.5426219285569986e-05,1.1669238920459855e-07,3
126992,66,2.255942394137646e-05,1.6320809663396128e-08,3
94226,42,9.24503725612702e-06,6.2017644429871835e-09,14
126999,64,7.1739941731913864e-06,2.2451523163105836e-06,15
61464,41,1.2746152741553561e-05,4.189706844517092e-07,6
127006,48,1.535756406536892e-05,2.8373909102631716e-07,5
94250,54,1.3489374834163614e-05,2.7001019580704375e-06,9
127021,75,1.5122117636545951e-05,9.923595675198396e-07,2
28720,44,4.365431965655131e-06,4.5514335957045614e-07,13
127027,54,1.8868617920263846e-05,2.2608164473560067e-06,0
61502,61,1.8676928647334753e-05,1.0516388529993166e-05,2
61506,87,9.630024361228183e-06,0.026500651818169532,1
28746,51,2.397233611495354e-05,5.475312994795661e-12,5
61518,59,1.666447246465717e-05,7.315768781147158e-07,9
61524,43,1.8960582512280326e-05,3.083788523344121e-07,2
159833,58,1.2653275194284304e-05,8.416612156717407e-06,0
61535,64,1.9283393386552633e-05,2.8192670298072824e-09,9
61541,48,1.9356298932322176e-05,5.169966375908881e-09,0
61546,147,5.040791045603118e-05,1.1964624978462132e-07,3
159850,49,2.0625928854050197e-05,7.636178652885582e-08,5
61555,136,3.8100378865971965e-05,8.877205675974932e-06,9
323701,61,5.544964585121607e-06,1.1936213936182323e-05,13
323702,64,5.791956873990768e-06,1.1946835940962741e-05,13
323703,65,7.0856462180102865e-06,1.1936213936182323e-05,13
28810,111,3.525781992659733e-05,1.0785273375883759e-06,9
159882,42,1.3752215442411659e-05,2.240479245867335e-06,5
127116,42,1.3781964630704411e-05,8.663228985796384e-06,2
225421,78,1.0075808263691964e-05,7.438437288101853e-07,13
28826,80,2.4317462446791216e-05,2.231706962633322e-07,9
159901,44,1.0677000462256033e-05,7.594787133263411e-06,6
61601,68,2.844057107411285e-05,2.329982497476306e-07,0
61608,46,2.062700520376853e-05,8.174190295188352e-08,6
28847,55,1.968109901860011e-05,1.586231270016533e-08,3
61615,41,8.739999450251915e-06,5.351902323941215e-07,10
28856,56,1.3338101737719228e-05,1.3728359131733318e-08,14
61626,64,2.592529474333548e-05,2.4246141259008233e-07,3
28865,46,1.3776366416508316e-05,1.666207785916928e-05,5
61638,73,2.0707942461428144e-05,1.0459162632462038e-05,2
61644,44,1.7735036758668905e-05,2.5855572303598113e-09,3
61646,105,3.762475538383757e-05,5.785043371280674e-07,3
323793,74,6.595224146957024e-06,1.190855103510128e-05,13
28888,46,1.3764982302067787e-05,6.184131903571979e-07,5
94456,52,1.7470956313323073e-05,2.2987082755030942e-09,16
61690,45,1.6716214924697638e-05,1.9398841607548144e-07,2
94458,41,1.286889574291291e-05,1.7606454566359225e-10,3
61692,83,2.8326242519687346e-05,0.0016298193308091123,3
28926,107,3.33546133491227e-05,8.607212637887e-06,9
61694,43,1.515246624373415e-05,7.073370478971496e-06,2
94466,58,2.0279971447683285e-05,5.920115200600101e-06,3
61699,100,2.8117544783125328e-05,0.0008832948044560626,2
94470,40,1.4055169164514324e-05,2.5464699270246424e-07,2
61708,43,1.0536120409045934e-05,2.9965754989924483e-06,5
94477,41,1.3475410412386075e-05,5.400778393767154e-07,2
225557,113,1.3367200136323949e-05,1.202145286470342e-07,15
94501,42,1.1206569652480883e-05,8.644835632769365e-06,0
28971,66,1.9119650115192624e-05,7.949054313848147e-06,2
160046,119,2.8077434409693285e-05,1.0909771783043376e-09,16
61780,45,1.4374420297809207e-05,3.7395013581863807e-07,9
61783,46,1.758200011712923e-05,6.86831858646998e-07,2
61792,53,1.6929298074962502e-05,4.772770195929306e-07,5
61796,54,1.7475404455721086e-05,1.749632954502767e-08,16
29040,62,1.702946470309949e-05,6.289781955251625e-08,9
29060,78,2.8445177193286376e-05,4.077256730178233e-09,22
29077,56,1.936775464021155e-05,2.249149972125466e-08,3
29115,42,1.5517982193826404e-05,4.1847633874470457e-07,16
61886,53,8.893956869108574e-06,6.128824884269968e-07,10
29124,85,3.0162172855525117e-05,8.879778298491083e-07,6
94732,41,1.6511476662347148e-05,1.259652384817379e-07,2
94770,43,1.9925977336079542e-05,1.076920426706977e-92,70
94779,58,2.2296255481500618e-05,2.0117450286597495e-07,9
29250,47,2.2779045273031163e-05,5.410087210866474e-09,3
324166,44,5.3571025020036015e-06,3.695687917094001e-05,4
62049,56,1.7730835651615984e-05,6.571098691444256e-07,2
94823,50,1.905923065941311e-05,7.127667402468626e-08,9
94829,56,1.6617351113691785e-05,8.128295529239887e-07,16
225902,131,8.881964337417745e-06,0.09047043150700919,1
127598,57,1.613614856351649e-05,1.509434626931978e-05,3
94832,64,9.076383958677001e-06,5.263111773485708e-08,15
193136,43,1.1384030127092713e-05,1.8135977686801908e-05,2
62069,103,3.9316348678906665e-05,2.9841781207502233e-05,2
29304,40,1.1497554492054477e-05,5.626088776317167e-07,0
127614,50,1.5911829623107907e-05,1.076920426706977e-92,71
29316,70,3.034466428599531e-05,3.2413820156723184e-07,10
193156,54,9.376982024798019e-06,1.3075288630114714e-09,7
127650,54,1.1903240132415498e-05,1.1062111747290248e-05,2
94883,55,1.6717435752251515e-05,2.9185273981899324e-07,5
62120,48,1.6870838261815297e-05,6.92346748044312e-07,6
29380,55,1.5614872356329328e-05,3.736166699406536e-06,16
29382,69,2.108862965179483e-05,6.038436319949737e-07,5
29388,59,1.6749703398241147e-05,4.915753149287188e-06,2
94942,60,2.148964453336168e-05,1.724053531660132e-06,3
62181,83,2.8739627679752365e-05,3.550725404256328e-07,3
62188,47,1.4515091436303217e-05,8.546561752912004e-07,5
29422,52,1.734271344571253e-05,1.8925620682007437e-07,9
29428,44,1.433714363359618e-05,1.6737215898301815e-07,9
62201,99,3.422084513979257e-05,7.939379513004574e-06,2
94969,57,2.2726709789855406e-05,7.271555209186723e-07,2
62203,43,1.448661065184012e-05,9.822975324948191e-09,2
62214,58,2.3236695394993002e-05,2.508408917085257e-08,5
29447,53,1.5009101692761548e-05,2.653000604071094e-07,0
62236,66,1.9502073922311784e-05,2.021035272869942e-05,5
95008,61,1.215030641689239e-05,6.538245352850242e-07,6
62242,51,1.8134625916666624e-05,9.494202698073509e-08,2
29487,74,2.3790543927171327e-05,1.1633797516143813e-08,16
29502,106,4.306744071969491e-05,3.0394301373541934e-07,3
127808,47,7.81265138397069e-06,4.5197211675130726e-07,13
29515,52,1.2740514290106483e-05,9.783415089321311e-05,2
160588,47,1.1002511349624521e-05,4.898191654523093e-06,4
62296,50,1.5372034121120752e-05,4.5807830584840146e-07,2
62300,45,1.760355926824638e-05,9.868377466876541e-08,0
29537,95,3.210434356024735e-05,3.132272923255744e-07,9
62321,44,1.9644696827352636e-05,2.3136412431487034e-06,3
324478,102,4.848130934005633e-06,0.0003672390224833503,4
62336,90,4.2865149319233766e-05,8.904196877785659e-09,3
62345,59,2.4189617673660556e-05,6.960837679909279e-06,2
95126,88,3.4115450116563184e-05,5.728011912934414e-07,3
62371,63,1.7112687158915335e-05,2.5701061375344877e-10,2
127910,68,1.0050784849945577e-05,5.712038845303244e-09,25
127913,47,7.193279833473466e-06,5.696345227300027e-09,25
127914,45,5.648358485145471e-06,5.696345227300027e-09,25
29637,50,1.6553119502136087e-05,1.7080694485852485e-05,2
29640,48,1.9867139903638623e-05,7.385161492988275e-07,0
62410,53,1.6746403890114077e-05,2.1244120726288006e-07,5
95185,47,1.244403309156038e-05,1.0568475877487758e-05,2
95191,76,2.9907221672550033e-05,8.458025510124853e-08,3
95201,46,2.0910647631858685e-05,2.0194372415556184e-06,3
62445,44,1.9713010962072056e-05,4.566997541190267e-09,16
29690,54,2.5267284446109587e-05,2.7258443026253608e-08,6
127995,48,6.706133091366972e-06,5.696345227300027e-09,25
62461,45,1.4774352867338984e-05,1.449175500604589e-07,9
29696,65,2.5651637873561197e-05,3.152219808055379e-08,14
95261,47,1.3522514064712751e-05,4.888844776327632e-09,16
62496,48,2.1471181076708435e-05,8.826349667623106e-08,3
62502,42,1.322423608375237e-05,3.989755040463132e-07,0
128040,59,7.541463327810634e-06,1.4320232307351758e-07,25
29736,55,8.231425871686184e-06,1.1003314856700625e-07,22
128042,47,5.755966975970711e-06,5.712038845303242e-09,25
128043,53,8.278343392271357e-06,7.417212339443847e-08,25
128044,53,5.682605132425009e-06,5.789162313149931e-09,25
128041,46,9.493480076741346e-06,3.84923886131783e-08,25
128046,50,7.33082050023304e-06,5.712038845303242e-09,25
128049,53,5.682605132425009e-06,5.789162313149931e-09,25
62514,53,1.7119846638751676e-05,2.7338833623542676e-07,14
128058,53,5.786001222338174e-06,1.8250890549643071e-09,25
128063,53,5.682605132425009e-06,5.789162313149931e-09,25
193651,124,7.090531264250018e-06,0.09132059488099051,1
291955,67,8.216949703328986e-06,1.1008021711303781e-07,22
95348,66,2.5699327152162662e-05,2.56385398882132e-07,0
29821,53,1.7560499766230273e-05,4.5398607805933346e-07,6
193661,40,1.6890314587027383e-05,1.0270422663782023e-07,5
29824,119,3.370166642539241e-05,2.758132821768003e-06,6
62594,64,2.31767982533503e-05,5.54844194412352e-07,3
29830,55,1.7119190935910603e-05,1.6256372289073414e-06,5
95424,44,1.6770076225322563e-05,1.2627944382873408e-07,0
95429,45,1.5005681006127078e-05,1.3615413700367286e-05,0
160968,55,2.1552449890136998e-05,4.675119227994287e-07,5
29897,83,1.8829963424091677e-05,1.1559392843369706e-05,0
29908,44,1.449842739459815e-05,5.483249386180006e-08,3
29914,69,2.373967203138592e-05,1.5588734709327993e-09,16
324845,72,7.76233401526631e-06,6.586283326926535e-07,13
29938,43,1.3852086645153394e-05,2.2083593991304204e-07,16
29960,41,1.230694695642552e-05,7.340086431132551e-06,0
62742,49,1.854273237098009e-05,5.45823410596641e-07,2
29975,56,2.2693064002902995e-05,8.967814038222023e-08,3
29978,56,1.9725944170571365e-05,1.0310543425306848e-07,5
29979,55,1.368206276222598e-05,1.5176420245707103e-06,0
62752,49,1.808416423104166e-05,8.919305646452486e-06,2
95534,72,1.644665112001009e-05,5.351902323941215e-07,10
62767,44,1.2171987616520783e-05,1.0553674726021506e-07,16
62766,43,1.2128320089955377e-05,7.2886093880030465e-06,6
30002,42,1.658740564471489e-05,3.259784731082086e-07,16
161075,76,2.8649581589649185e-05,7.6047648971184386e-06,3
30010,105,2.8106686934814263e-05,4.256421191031659e-05,2
95547,45,1.3546893641669477e-05,1.879898146502214e-07,6
30013,74,1.8889879380865244e-05,4.589476361872309e-06,0
30023,115,3.362653893726704e-05,0.0002432697392218166,5
30028,137,4.078015245043095e-05,9.946791588435907e-06,5
30030,83,2.2957871698918347e-05,8.12196448363245e-06,5
30035,52,2.1575543150271107e-05,3.4056858002620243e-09,8
62808,49,1.1584992497895738e-05,1.6397429502247843e-05,2
30048,50,1.8712748571002934e-05,1.86803617287364e-07,0
193895,83,1.044702192132313e-05,2.2470713523782103e-06,15
30057,64,1.4121514150176479e-05,2.142492759754873e-05,0
30060,75,2.9780316575003916e-05,2.2937958807463387e-07,3
128364,51,1.9868237449064907e-05,9.66798064337527e-08,9
30062,55,1.7764540751255586e-05,4.973443580646802e-07,2
62833,68,1.6321971704627886e-05,5.500081095727502e-07,6
30072,47,1.2899528491039322e-05,6.923654732750672e-06,0
128388,46,1.1519638181575307e-05,4.312655043489637e-07,6
62864,50,1.936618668957587e-05,1.0758980385238128e-05,2
128403,85,1.5836918101579566e-05,3.02065807121113e-05,2
62876,59,2.2688870799814906e-05,1.583887365193276e-11,3
128426,44,1.6325365622258906e-05,2.8515752441783787e-07,3
193978,112,7.024720286161366e-06,0.0003682722339768503,4
30138,59,2.925068774053332e-05,1.994116203471612e-06,3
30141,72,2.2436668078301193e-05,1.26795900108104e-06,5
193983,58,1.1373506114218322e-05,2.3412458052059938e-05,4
30143,53,1.697303086502937e-05,1.1207231309725947e-06,5
30167,68,3.5036842125576596e-05,1.4286351720703864e-05,0
62936,55,1.6831981660942823e-05,9.335794639119781e-07,0
30184,61,1.8592274676843964e-05,3.844342977928066e-06,6
30188,47,1.079177540194033e-05,5.351940348820985e-06,0
161271,40,1.7198461940965514e-05,1.2547756412003131e-08,3
30207,82,1.6369421110318727e-05,7.171787525556524e-08,15
128511,57,1.8839121803211862e-05,1.9088648085721624e-07,3
128512,44,1.3356264284670493e-05,1.296787985348924e-07,3
259598,50,7.954347432885503e-06,6.378224029828585e-07,6
30236,50,1.889812045809555e-05,3.0025055530799384e-08,5
95802,41,1.114379928411865e-05,8.112760766343896e-06,2
